ACCIDENTES,PRECIPITACION_PROM,ATROPELLOS,CHOQUES,CAIDAD_OCU,VOLCAMIENTOS,OTRO,MUERTOS,DANOS,HERIDOS,SEMANA_SANTA,VAC_MITAD_ANO,FERIA_FLORES,VAC_DICIEMBRE,PERIODO2015,PERIODO2016,PERIODO2017,PERIODO2018,MESagosto,MESdiciembre,MESenero,MESfebrero,MESjulio,MESjunio,MESmarzo,MESmayo,MESnoviembre,MESoctubre,MESseptiembre,DIA_NOMBREjueves,DIA_NOMBRElunes,DIA_NOMBREmartes,DIA_NOMBREmiercoles,DIA_NOMBREsabado,DIA_NOMBREviernes,DIA_MUJER,DIA_MADRE,Acc_A_M,Acc_B_M,Acc_MB_H,Acc_MB_NoM,Acc_Prom
102,0,14,73,4,8,3,1,48,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,1,12,17,51
73,0.004166666666666667,6,44,7,2,14,1,20,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,10,7,47
97,0,2,70,9,7,9,0,52,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,1,10,5,50
127,0,10,85,13,5,14,0,59,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38,0,11,6,72
104,0,4,77,7,5,11,0,49,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,36,2,9,4,52
109,0,9,77,12,2,9,0,53,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33,0,10,7,59
129,0,14,93,8,2,12,1,67,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,47,0,11,6,65
109,0,9,77,6,7,10,2,51,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,32,1,7,9,58
75,0,13,46,5,2,9,1,28,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,10,3,49
76,0,10,46,6,3,11,2,26,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,9,5,47
135,0,14,95,7,0,19,0,62,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35,0,20,8,71
117,0,9,84,8,5,11,1,59,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35,3,10,12,55
101,0,7,71,14,5,4,0,45,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27,1,11,7,55
142,0,8,112,12,1,9,0,76,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32,1,9,9,88
144,0.125,15,102,8,3,16,1,75,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36,3,20,9,73
65,0.004166666666666667,9,37,8,1,10,2,25,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,5,0,45
122,0.004166666666666667,9,76,18,4,15,0,53,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,39,3,12,7,60
124,0.0125,11,75,18,5,15,1,46,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42,1,14,9,57
144,0,16,91,14,4,19,0,67,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,0,28,13,69
105,0,5,79,7,4,10,2,51,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30,1,12,8,52
142,0.004166666666666667,11,103,15,2,10,0,77,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,1,15,6,72
129,0,5,89,16,9,10,1,59,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,39,1,14,5,69
68,0.020833333333333332,11,41,8,5,3,1,26,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,8,6,44
128,0,9,93,13,1,12,0,65,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,36,0,14,4,73
149,0,9,105,11,7,17,0,69,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,44,2,15,12,76
127,0,8,87,15,2,15,0,52,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45,0,15,12,54
134,0,6,104,10,2,12,0,72,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,43,0,17,5,68
129,0,9,94,15,4,7,0,64,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37,0,18,10,62
116,0.0125,9,77,10,8,12,0,46,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25,0,13,7,70
67,0.8041666666666667,6,49,7,1,4,1,19,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,6,3,37
65,0.012499999999999999,10,36,4,5,10,0,23,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,1,11,4,39
123,0.016666666666666666,15,85,8,1,14,2,59,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43,0,12,4,63
133,0.275,24,78,14,4,13,0,51,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,41,1,17,6,68
119,0.008333333333333333,8,84,8,5,14,1,49,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25,1,13,8,71
103,0,10,81,8,0,4,0,64,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0,7,4,62
99,0.025,13,68,8,5,5,0,41,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28,2,13,4,49
72,0.47500000000000003,9,40,5,3,15,0,27,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,8,6,41
68,0.04166666666666667,7,47,3,1,10,0,24,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,10,10,40
158,0,16,107,6,6,23,1,74,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,48,2,14,5,87
122,0,9,77,11,10,15,0,58,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,43,0,7,3,65
160,0,13,103,18,5,21,0,73,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40,1,14,5,98
146,0,8,105,11,8,14,0,75,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37,2,12,10,81
127,0,7,96,6,6,12,0,76,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,41,1,16,9,58
62,0.05416666666666667,5,41,5,2,9,0,19,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,6,6,31
114,0,9,79,9,6,11,0,59,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36,1,14,6,57
95,0,10,61,11,3,10,1,47,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,41,0,6,5,42
143,0,9,91,21,6,16,1,65,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31,1,20,12,77
111,0,11,81,4,4,11,0,66,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34,0,15,5,56
137,0.07083333333333333,5,97,24,4,7,0,74,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,1,19,7,83
109,0.7041666666666667,14,77,7,5,6,1,49,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26,0,10,7,64
80,0.0375,11,51,8,3,7,2,26,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,9,10,43
134,0,9,106,7,4,8,0,73,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,46,0,19,8,60
125,0.1,14,87,11,3,10,0,65,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,41,0,19,5,59
129,0.025,10,94,7,4,14,0,63,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39,1,12,5,70
128,0.075,13,87,11,5,12,1,50,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35,1,8,5,76
138,0,11,90,14,6,17,0,65,73,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1,10,12,78
127,0,11,97,6,3,10,0,73,54,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,14,9,73
73,0,11,45,6,0,11,0,29,44,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,4,46
121,0,10,90,7,3,11,1,65,55,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,12,4,75
156,0,13,116,12,3,12,0,81,75,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,2,17,5,91
119,0,10,88,14,4,3,0,61,58,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,14,9,65
130,0,10,89,10,3,18,0,67,63,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,1,12,7,80
80,0.0875,7,56,11,2,4,0,32,48,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,10,6,41
121,0,13,86,8,4,10,1,64,56,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,1,12,3,74
73,0.2708333333333333,3,49,5,3,13,1,33,39,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,6,7,44
146,0.2625,17,104,13,2,10,3,77,66,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,1,19,12,64
123,0,5,97,7,6,8,0,67,56,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,1,11,9,67
98,0,11,72,5,3,7,0,48,50,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,10,7,50
106,0.32083333333333336,6,75,15,3,7,0,47,59,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,14,8,65
139,0.14166666666666666,11,105,8,5,10,1,77,61,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,13,7,78
115,0.04583333333333334,14,75,13,2,11,0,52,63,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,13,12,58
91,0.0375,10,62,10,1,8,0,40,51,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,11,2,53
136,0.15833333333333333,14,94,13,1,14,0,65,71,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,1,13,10,65
134,0,12,101,3,5,13,1,64,69,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,1,12,12,64
141,0.07916666666666666,13,99,16,1,12,0,70,71,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,12,8,73
127,0.0125,6,94,13,3,11,2,74,51,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,15,5,67
146,0.037500000000000006,9,113,11,3,10,0,81,65,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,1,13,9,78
144,0,12,105,11,5,11,3,67,74,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,14,10,84
84,0,17,47,4,5,11,3,29,52,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,6,47
67,0,9,35,9,6,8,5,18,44,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,14,2,46
110,0.012499999999999999,11,75,5,2,17,0,54,56,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,3,23,8,53
90,0.012499999999999999,7,57,15,3,8,1,34,55,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1,7,9,46
110,0.004166666666666667,8,76,12,2,12,0,48,62,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,12,7,60
114,0.07916666666666666,9,68,18,2,17,1,47,66,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,12,8,65
82,0.025,12,53,9,2,6,1,28,53,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,2,8,2,43
69,0.0125,9,35,9,4,12,0,21,48,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,10,40
63,0.0375,8,36,7,1,11,0,20,43,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,10,5,36
103,0.09166666666666667,8,63,11,6,15,2,44,57,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,3,8,8,64
102,0.19166666666666665,14,73,4,4,7,0,46,56,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,1,8,5,55
92,0.19166666666666668,8,58,12,2,12,0,42,50,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,2,9,5,49
84,0.26666666666666666,10,41,11,1,21,0,28,56,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,2,10,7,49
82,0.11666666666666667,11,55,8,0,8,2,34,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,3,9,5,42
45,0,5,29,4,2,5,0,18,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,3,28
38,0,3,22,5,2,6,0,13,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,6,4,21
96,0.012499999999999999,3,63,14,3,13,0,44,52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,1,7,5,55
111,0,9,75,11,1,15,0,52,59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2,8,7,66
93,0.12916666666666665,7,61,6,4,15,0,44,49,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,7,3,56
95,0.016666666666666666,12,66,8,0,9,0,38,57,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,14,3,49
65,0,5,44,5,2,9,0,30,35,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,8,2,36
54,0,2,37,5,2,8,2,21,31,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,2,33
113,0,9,80,9,5,10,0,50,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,17,5,65
110,0.3,9,71,6,4,20,0,51,59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,13,10,63
133,0.075,10,90,9,7,17,0,68,65,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1,15,7,77
114,0.041666666666666664,14,74,12,2,12,2,52,60,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,11,8,53
135,0.03333333333333333,6,99,12,2,16,2,75,58,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,15,7,67
115,0.029166666666666667,11,70,14,3,17,0,43,72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,1,11,8,60
81,0.016666666666666666,9,52,8,4,8,2,26,53,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,9,10,48
109,0.42916666666666664,13,80,7,0,9,2,44,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,16,6,54
114,0.004166666666666667,10,87,8,0,9,0,53,61,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,16,2,67
111,0,11,75,10,3,12,2,47,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,1,12,8,48
108,0,10,80,7,1,10,6,48,54,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,1,13,4,55
136,0.08333333333333333,7,98,19,4,8,0,67,69,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,4,15,5,73
99,0,5,78,5,3,8,2,47,50,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,10,9,53
67,0,8,31,10,0,18,2,17,48,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,7,37
91,0,9,67,8,0,7,0,45,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,10,10,46
105,0.008333333333333333,13,71,12,3,5,0,55,50,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,1,16,4,50
95,0.0375,11,65,7,4,8,0,43,52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,7,5,56
108,0.23333333333333334,5,74,16,2,11,0,50,58,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,1,11,9,58
166,0,10,124,15,5,12,0,95,71,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,2,17,10,96
114,0.0125,8,88,6,3,9,0,70,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,1,8,6,62
66,0,9,45,4,2,6,2,20,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,5,38
120,0,6,86,10,4,14,3,58,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,8,5,73
124,0,11,89,8,3,13,1,61,62,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,11,4,71
127,0.0625,14,100,8,2,3,0,65,62,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1,13,7,73
115,0,10,87,4,3,11,0,55,60,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,1,9,7,59
124,0,11,95,8,2,8,1,69,54,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,3,12,8,74
111,0.008333333333333333,10,81,13,1,6,0,45,66,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,11,5,53
58,0.04166666666666667,5,39,9,2,3,0,18,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,5,29
146,0.04166666666666667,8,80,18,15,25,4,50,92,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,1,14,15,79
153,0,10,113,14,4,12,1,84,68,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,1,18,10,79
129,0,14,93,7,4,11,2,64,63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,21,10,66
119,0.21666666666666667,9,88,9,3,10,0,53,66,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,11,8,66
136,0.125,11,101,10,2,12,0,69,67,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,1,12,9,72
133,0.4166666666666667,12,97,7,6,11,0,68,65,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,2,14,6,70
72,0,9,42,9,3,9,4,24,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,10,8,39
128,0,8,102,7,1,9,2,62,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1,13,9,62
117,0,13,87,9,3,5,0,57,60,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,1,11,10,54
122,0,6,82,17,1,16,4,58,60,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,1,27,3,61
125,0,13,81,9,6,16,0,64,61,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,13,6,68
142,0,13,102,20,3,4,0,75,67,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1,21,3,79
101,0,6,70,9,6,10,0,50,51,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,2,10,7,56
76,0,4,54,7,3,8,2,32,42,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,9,4,48
117,0,9,82,15,1,10,2,56,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,9,9,68
87,0,5,71,4,1,6,0,49,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,10,5,47
118,0,9,88,8,2,11,1,57,60,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,3,13,9,56
137,0.1125,14,93,10,9,11,0,60,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,35,0,16,9,77
120,0.18333333333333335,8,93,5,3,11,0,65,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,42,0,9,6,63
136,0.029166666666666667,15,88,22,4,7,6,55,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37,1,21,10,67
74,0,10,51,7,2,4,2,29,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,6,36
139,0,10,94,17,1,17,0,56,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,41,0,6,10,81
132,0.04583333333333334,10,81,21,2,18,0,50,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32,1,17,9,71
96,0.004166666666666667,9,67,13,0,7,0,44,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27,1,8,8,52
89,0,8,62,11,1,7,0,41,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20,1,13,7,48
111,0.004166666666666667,8,80,11,6,6,0,55,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28,0,19,5,59
124,0.3,18,79,17,0,10,0,46,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,38,0,17,15,54
78,0.3,12,57,7,0,2,4,31,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,8,48
